CONFIGURATION_8-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-magnitude-g	CONFIGURATION_8-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-magnitude-r	CONFIGURATION_8-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-magnitude-i	CONFIGURATION_8-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-magnitude-z	CONFIGURATION_8-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-R_sersic-g	CONFIGURATION_8-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-R_sersic-r	CONFIGURATION_8-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-R_sersic-i	CONFIGURATION_8-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-R_sersic-z	CONFIGURATION_8-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-n_sersic-g	CONFIGURATION_8-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-n_sersic-r	CONFIGURATION_8-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-n_sersic-i	CONFIGURATION_8-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-n_sersic-z	CONFIGURATION_8-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-e1	CONFIGURATION_8-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-e2	CONFIGURATION_8-PLANE_1-OBJECT_1-REDSHIFT	CONFIGURATION_8-PLANE_1-OBJECT_3-LIGHT_PROFILE_1-magnitude-g	CONFIGURATION_8-PLANE_1-OBJECT_3-LIGHT_PROFILE_1-magnitude-r	CONFIGURATION_8-PLANE_1-OBJECT_3-LIGHT_PROFILE_1-magnitude-i	CONFIGURATION_8-PLANE_1-OBJECT_3-LIGHT_PROFILE_1-magnitude-z	CONFIGURATION_8-PLANE_1-OBJECT_3-LIGHT_PROFILE_1-R_sersic-g	CONFIGURATION_8-PLANE_1-OBJECT_3-LIGHT_PROFILE_1-R_sersic-r	CONFIGURATION_8-PLANE_1-OBJECT_3-LIGHT_PROFILE_1-R_sersic-i	CONFIGURATION_8-PLANE_1-OBJECT_3-LIGHT_PROFILE_1-R_sersic-z	CONFIGURATION_8-PLANE_1-OBJECT_3-LIGHT_PROFILE_1-n_sersic-g	CONFIGURATION_8-PLANE_1-OBJECT_3-LIGHT_PROFILE_1-n_sersic-r	CONFIGURATION_8-PLANE_1-OBJECT_3-LIGHT_PROFILE_1-n_sersic-i	CONFIGURATION_8-PLANE_1-OBJECT_3-LIGHT_PROFILE_1-n_sersic-z	CONFIGURATION_8-PLANE_1-OBJECT_3-REDSHIFT	CONFIGURATION_8-PLANE_1-OBJECT_3-LIGHT_PROFILE_1-e1	CONFIGURATION_8-PLANE_1-OBJECT_3-LIGHT_PROFILE_1-e2	CONFIGURATION_8-PLANE_1-OBJECT_4-magnitude-g	CONFIGURATION_8-PLANE_1-OBJECT_4-magnitude-r	CONFIGURATION_8-PLANE_1-OBJECT_4-magnitude-i	CONFIGURATION_8-PLANE_1-OBJECT_4-magnitude-z	WEIGHT
22.46098518	20.68732262	19.75457191	19.32798195	0.9740292014996501	1.25508116721761	6.3829569251535005	6.3829569251535005	0.77809839226	1.21172875258	3.24826028428	3.24826028428	-0.00280465	0.05669826	0.5798983	22.57179832	20.801651	19.90867615	19.4892292	0.8222117771124201	1.44584527124941	2.7982409927985703	2.7982409927985703	0.6675140932	2.02936608618	3.1078971869100003	3.1078971869100003	0.5798983	-0.02471257	-0.09118362	23.37323952	21.97517586	21.40160179	21.23735237	1.0
22.89249802	20.8650074	19.82594681	19.34696579	6.5042000419781	0.7322706250387601	1.3098713141142302	1.3098713141142302	3.7788366789000003	1.0115510997000001	2.10839480364	2.10839480364	-0.00432614	0.00417268	0.6446153	22.70260048	20.82885933	19.87782669	19.44267654	0.5853620955305501	4.893772186640761	3.28121420001266	3.28121420001266	0.41253087235	4.3634855658100005	3.81586695266	3.81586695266	0.6446153	-0.06007087	0.06375982	20.28456116	19.19189835	18.80648041	18.61662102	1.0
20.276474	18.74501991	18.22142029	17.90504265	1.27714292895304	1.87361024784666	1.8541659655754303	1.8541659655754303	1.06604609097	1.7414975189100002	1.73111083887	1.73111083887	0.00597057	-0.17138646	0.29542178	19.60976028	18.1723671	17.6942749	17.38635635	1.05415170542798	1.12275835661615	1.3241422490521202	1.3241422490521202	1.08072750052	1.5521119921300002	2.04674615188	2.04674615188	0.29542178	0.00908153	0.16949253	23.23083687	21.81516838	21.03063965	20.69348717	1.0
22.24096298	20.45311928	19.48418808	19.06132126	0.7024859805228	2.6757094539439303	1.1147370490269501	1.1147370490269501	0.78976348374	3.47454553688	1.32784907014	1.32784907014	0.05365182	0.03136571	0.5892953	22.39356613	20.49287415	19.69938087	19.28593826	0.78005057125466	0.9867417201329002	0.9949292588130402	0.9949292588130402	0.37778208677	1.03011213534	1.0923530894000002	1.0923530894000002	0.5892953	-0.05075787	-0.1124166	19.94019699	18.78843307	18.37766647	18.16290855	1.0
22.14940834	20.27442169	19.55451775	19.1830616	0.9460998798374501	1.1132661681668803	1.20534048666702	1.20534048666702	0.7702519792500001	1.4690111431000001	1.57449045173	1.57449045173	-0.03698616	-0.10249627	0.48148978	21.85269356	19.97554779	19.2475872	18.85117912	0.6545359110763301	0.9069969301296301	0.8257484081414301	0.8257484081414301	0.74407929492	0.995834509	0.8441972170500001	0.8441972170500001	0.48148978	0.44925648	0.03960216	24.64762306	22.99773598	22.60267639	22.30632019	1.0
22.53028488	20.76961136	19.81817055	19.38399124	1.1392590303549401	2.7352787429758503	1.05652076166192	1.05652076166192	0.40414012561	2.63570707633	2.33391882904	2.33391882904	0.07582631	-0.18555954	0.6504375	22.63385773	20.78972626	19.8241024	19.41693687	0.5946972219315201	1.4407070174999101	4.118342904179741	4.118342904179741	0.73911538821	1.2674413339100001	3.43580569737	3.43580569737	0.6504375	0.17914479	-0.0707234	23.27838135	22.15742493	21.57759285	21.32572365	1.0
22.23628998	20.27819443	19.43063736	18.9967823	0.95483980630173	3.983345092481991	1.8141078466211202	1.8141078466211202	0.82514746429	2.9299778526	1.7469722136999999	1.7469722136999999	-0.07393711	0.14529031	0.542173	22.3223896	20.50395203	19.65707397	19.2163868	0.8001611633447201	0.97787375562441	1.1098229429554702	1.1098229429554702	0.93333828451	1.10141596157	0.7255400777600001	0.7255400777600001	0.542173	0.07799159	-0.08123468	23.73357964	22.78068542	22.23120308	21.95771027	1.0
20.64979935	18.86251831	18.27200317	17.94827652	9.789465266272211	3.5474084092970104	2.6291222814814903	2.6291222814814903	2.07717393688	1.6023240441800002	1.04497425745	1.04497425745	0.05764269	-0.23514887	0.40359846	21.4284687	19.55468941	18.96036148	18.6174469	1.2231997689118401	1.3667458134906503	1.3490741348660802	1.3490741348660802	0.82918566886	1.0500507807600001	1.0242013970700001	1.0242013970700001	0.40359846	-0.01049798	0.04636088	19.60897064	19.0900631	18.91962814	18.85381699	1.0
22.77310753	20.91111183	19.99384117	19.61425972	0.78142751853766	1.16168979833002	0.7835900395960501	0.7835900395960501	0.75991201327	1.63074040781	1.3235170972	1.3235170972	0.04009759	-0.0081709	0.55989975	22.29936028	20.40958214	19.49881744	19.04083252	0.4646473897479301	0.4975779897889301	0.41769873040783007	0.41769873040783007	0.6214422029300001	1.1292130601400001	1.14108218965	1.14108218965	0.55989975	-0.08716518	0.13007937	22.71998024	21.31651306	20.2810936	19.84054184	1.0
22.07925034	20.21573448	19.46393776	19.07128525	0.86996533742989	0.9478831694029201	0.7864737519246301	0.7864737519246301	0.7902608535600001	1.50154578428	1.36834901348	1.36834901348	0.056174	-0.00460229	0.48661098	21.67487335	19.8425808	19.18873596	18.78094673	1.0382634484816702	1.3528925673179901	1.3052843933216203	1.3052843933216203	0.9160929063700001	0.69832832251	1.06239044357	1.06239044357	0.48661098	0.03601912	-0.08166636	22.36527824	21.35132027	20.48491478	19.89262962	1.0
21.92813873	19.91997528	19.13011551	18.71536827	1.4909262064257403	1.8769732598438402	4.400042248161231	4.400042248161231	1.1836002003700001	1.4296406269600002	2.69288342098	2.69288342098	-0.0406048	-0.00576662	0.510349	22.42772293	20.45159912	19.73848343	19.32209778	0.31330273409232	0.38932315733354	0.36160080038638004	0.36160080038638004	0.5255302846300001	0.85787974997	0.87013952653	0.87013952653	0.510349	-0.20953841	0.03202782	20.66174507	19.51603317	19.07051277	18.83225822	1.0
21.54034233	19.92528152	19.35808372	19.0544796	0.81707345696068	0.64853424490898	0.6683623757038801	0.6683623757038801	1.17650661434	2.3102176872099998	1.9104136741600002	1.9104136741600002	-0.11625937	0.54477192	0.3498361	20.55098915	18.6821537	18.04053688	17.66246986	1.11908728871874	1.10639449362584	1.07952614833774	1.07952614833774	0.55033871695	0.67149492432	0.66972460031	0.66972460031	0.3498361	-0.11348524	-0.14497532	20.91068649	20.00580788	19.67279434	19.47258949	1.0
21.45686531	19.59983063	18.87939072	18.48662567	8.08101650761715	1.9070659595683404	5.382136821361531	5.382136821361531	2.13782183156	1.10700828837	2.18076961584	2.18076961584	0.02004978	0.04788443	0.47133395	22.63492393	20.84411812	20.09883118	19.70580673	0.7669798644133601	0.7771164617009901	0.62598876429754	0.62598876429754	0.43738994006000004	1.23610659604	0.9751523809900001	0.9751523809900001	0.47133395	-0.22462791	-0.10959968	23.77444839	23.1091423	22.99196053	22.98488235	1.0
21.84189034	20.03638268	19.38947296	18.97185135	1.5006573184348102	1.1518365193414601	0.9810661173232401	0.9810661173232401	1.2580818713800002	1.26758304357	1.2859688870200001	1.2859688870200001	-0.08551359	-0.28710923	0.47346893	22.16965103	20.37684822	19.6822052	19.31926537	0.8846091707470601	1.3258017890513802	1.07407720058235	1.07407720058235	0.51857000541	1.41465961833	1.2663333517300002	1.2663333517300002	0.47346893	-0.08011968	-0.04472271	17.4086895	16.68805504	16.5064373	16.41649628	1.0
22.06011009	20.22657967	19.47229767	19.09796906	1.3008022234459902	1.34480067760612	1.3575953226681403	1.3575953226681403	1.08694749523	1.74558908618	1.61274282863	1.61274282863	-0.0159698	0.01987187	0.4918846	21.56899261	19.84169197	19.16441154	18.81145096	1.0918171524683702	0.8733887733904001	0.7512071771073201	0.7512071771073201	0.8419121547	0.95394736164	1.02594557362	1.02594557362	0.4918846	0.06565616	0.04777974	23.70020676	22.74153519	21.64222717	21.08574486	1.0
22.16138077	20.40950584	19.77789688	19.39477348	1.1608640518911202	1.5904821088831502	1.5856417507994702	1.5856417507994702	0.55369075189	1.09340538922	1.2608783477499999	1.2608783477499999	-0.0437496	-0.05043248	0.45845	22.33130264	20.4617157	19.76612473	19.39306831	0.6287407456490001	0.8224321647636001	0.713897675816	0.713897675816	0.64656001793	1.4633319079500002	1.29563597539	1.29563597539	0.45845	-0.12384639	-0.09343296	22.33345604	21.50221062	21.2414093	21.02609634	1.0
20.2957077	18.75903893	18.23871994	17.92047119	1.1066415314010303	1.2659338116769001	1.2882958443416102	1.2882958443416102	0.6971829075400001	0.8965659138100001	0.90972079246	0.90972079246	-0.10895318	-0.05544319	0.32004198	20.59603882	19.05955505	18.53294373	18.22122192	1.1939138176687003	1.20642652919503	1.0818660477631101	1.0818660477631101	1.10483320999	1.55129545866	1.02933134357	1.02933134357	0.32004198	0.110393	0.03133814	23.02488899	21.70627975	21.01733589	20.75293732	1.0
20.31809998	18.5702343	17.99119568	17.67282295	0.9381785747133802	1.0901756870205002	0.9864743653473401	0.9864743653473401	0.91906978233	1.3170918073200002	1.17364015893	1.17364015893	-0.02455475	-0.01468882	0.33758444	21.11094856	19.35758972	18.76327324	18.42162132	5.469742162589411	2.0407224453264003	2.15315887860975	2.15315887860975	1.7103152789600002	1.12057908311	1.1448448123	1.1448448123	0.33758444	-0.11319172	0.04478367	25.02785683	23.1020298	21.87291145	21.38876724	1.0
22.13504028	20.34591484	19.65726852	19.32334137	8.178247945711542	1.7262530266440403	1.6058686388043004	1.6058686388043004	3.87940776318	2.8576790395100002	2.19342505749	2.19342505749	0.24013441	0.01836138	0.44412962	21.61445618	19.76850319	19.02266502	18.63757515	0.7301282238590902	0.8253251125370601	0.7881306538182301	0.7881306538182301	0.8523288693400001	1.16532660006	1.1002204451	1.1002204451	0.44412962	0.09083471	-0.07416552	19.07972336	17.72815704	17.13917732	16.86054611	1.0
22.18343544	20.26921272	19.49781799	19.10553169	0.43617633301928005	0.8021749994124001	0.9615545509072602	0.9615545509072602	0.5078829714800001	1.09717653833	1.45437262359	1.45437262359	0.08094285	-0.17588	0.50789016	22.18881416	20.37703133	19.69067574	19.36905289	0.6008524536542201	0.88840609855687	0.89375827680619	0.89375827680619	0.53934430703	0.68205793008	0.67134876207	0.67134876207	0.50789016	0.05403109	-0.01780843	19.05604362	18.42783737	18.23949051	18.13810349	1.0
22.54855537	20.63331795	19.82904816	19.46104431	0.6178474007667301	0.7843420366637701	0.7878162654960501	0.7878162654960501	0.84359851596	1.027148867	1.05444458237	1.05444458237	0.01895408	0.56474832	0.52724755	22.06088448	20.25359726	19.60559273	19.18712044	0.8556915658713101	0.50238688220282	0.6051755825564601	0.6051755825564601	0.57780479846	1.1166454052600001	0.76150557498	0.76150557498	0.52724755	-0.02558533	-0.14593097	21.26382828	20.03883553	19.53251266	19.28120995	1.0
20.73484993	18.93318558	18.31311226	17.97120094	1.5425033446770302	2.68101776521345	2.6971342604924406	2.6971342604924406	0.78061019217	1.39761050131	1.0173329180000001	1.0173329180000001	0.18314474	-0.06289495	0.34515354	20.57933044	18.93360329	18.37117577	18.07676506	0.8388702377906301	0.9405359552201201	0.8052339804534601	0.8052339804534601	0.52128900987	0.8136682901400001	0.77209736083	0.77209736083	0.34515354	0.0614151	0.14704874	24.16425323	22.95764542	21.45026207	20.71779823	1.0
21.38879967	19.53234482	18.89687157	18.55605507	0.6112118802587301	1.09670296011857	1.2335113706863703	1.2335113706863703	0.95204084571	1.71977318765	2.0658091992900003	2.0658091992900003	-0.051412	0.08694937	0.36546564	21.21787834	19.4895401	18.89177704	18.55872154	0.88735633655274	0.75939926710766	0.75104760837446	0.75104760837446	1.16096327226	1.13773818147	1.0651362556200001	1.0651362556200001	0.36546564	-0.08245514	0.00883384	17.9219799	17.44215775	17.30894279	17.25198936	1.0
21.80466843	20.01527405	19.35016632	18.96596909	1.2471991777531402	0.8037266212461701	0.8709800065418701	0.8709800065418701	2.1810397457699997	0.98216658573	2.05248257375	2.05248257375	0.16389735	0.06584172	0.5074948	22.45928574	20.44293785	19.60165215	19.20377922	0.7459495929990201	0.78266653384269	0.700222203657	0.700222203657	0.35690118862	1.16522138165	1.1427054729900001	1.1427054729900001	0.5074948	-0.16199169	-0.08164968	23.41464424	22.2714653	21.92818642	21.77235222	1.0
20.55370903	18.92253494	18.35230637	18.04347229	9.778077120256752	5.910556803434781	3.9612070760742	3.9612070760742	2.60025468685	2.50899365529	2.04809215958	2.04809215958	-0.04243225	-0.06772363	0.36501044	20.37879562	18.75426674	18.19508934	17.87562943	1.9145008413085003	1.9764906393183903	1.9805167281753402	1.9805167281753402	1.40699442021	1.17630094308	1.3096673935899998	1.3096673935899998	0.36501044	0.04743189	-0.26576443	24.66759682	22.85301781	22.34862137	22.03859329	1.0
19.46574402	18.07799339	17.56343651	17.24014664	5.83139336020088	2.5262542913197703	8.55399553513123	8.55399553513123	2.17711396844	1.15444367847	2.52832432098	2.52832432098	0.05571957	-0.06015671	0.240106	19.54659843	18.09905052	17.6238308	17.31464195	2.3573994382953005	3.03268639244987	3.6160792444753502	3.6160792444753502	1.55210760266	1.8628231535100002	2.35987380723	2.35987380723	0.240106	-0.03203691	0.06349341	24.9265995	23.00378799	21.19656944	20.35003853	1.0
19.60976028	18.1723671	17.6942749	17.38635635	1.05415170542798	1.12275835661615	1.3241422490521202	1.3241422490521202	1.08072750052	1.5521119921300002	2.04674615188	2.04674615188	0.00908153	0.16949253	0.26791942	19.56793404	18.22475433	17.75419998	17.42178154	6.094735519958091	6.970104487689641	3.4479209786160805	3.4479209786160805	2.10665639468	2.6687661737	1.64549016317	1.64549016317	0.26791942	0.02630125	-0.0034702	19.53689957	19.08968544	18.95555687	18.91974831	1.0
22.15385628	20.19495201	19.48664856	19.07240105	0.81316227787174	1.3279325809060902	1.3698090823180202	1.3698090823180202	0.50949252096	1.32506463391	1.5163026906100001	1.5163026906100001	0.09773783	0.09332177	0.4804925	21.36580276	19.54719162	18.83828354	18.46105194	1.7851847013084703	2.3418317692886403	3.0012505199733805	3.0012505199733805	0.77669037179	1.17995195116	1.3728613255200002	1.3728613255200002	0.4804925	-0.01698456	0.035724	99.0	24.83080673	21.85043716	20.58336449	1.0
20.2957077	18.75903893	18.23871994	17.92047119	1.1066415314010303	1.2659338116769001	1.2882958443416102	1.2882958443416102	0.6971829075400001	0.8965659138100001	0.90972079246	0.90972079246	-0.10895318	-0.05544319	0.32004198	20.10475731	18.43478012	17.844841	17.49751854	1.9563347297746003	2.0574243109354904	2.010066011335	2.010066011335	0.90845767973	1.30164540967	1.47846917803	1.47846917803	0.32004198	0.06720396	-0.15742851	21.74885941	20.33179474	19.55114174	19.2070694	1.0
22.4906292	20.67416191	19.84546661	19.4389801	2.6264757773215104	0.5360731411184001	0.7339720524010401	0.7339720524010401	3.31035463688	1.4813288585600002	2.40906842274	2.40906842274	0.03110807	0.22437418	0.53424346	21.97666931	20.10889244	19.34081459	18.95688248	9.55258128309155	1.5313991111223502	1.4892715476828102	1.4892715476828102	2.1583095131500003	0.77377481954	0.8195220284200001	0.8195220284200001	0.53424346	0.03616624	0.28359025	22.21103859	21.84284782	21.6897049	21.59490967	1.0
21.91658401	20.0021019	19.34081078	18.97532463	0.61984857199051	0.83788373567883	0.69757972444113	0.69757972444113	1.4176835844400002	0.9782222458600001	1.04664745293	1.04664745293	-0.0476769	-0.07316802	0.4444892	21.79779625	19.96348	19.26639175	18.91876411	1.0795017413644001	1.2752956539124303	1.26665388240929	1.26665388240929	0.68828225114	0.7562797544600001	0.7059592228000001	0.7059592228000001	0.4444892	-0.31295056	0.16333927	21.42128754	21.11111641	20.93185997	20.47840118	1.0
22.16138077	20.40950584	19.77789688	19.39477348	1.1608640518911202	1.5904821088831502	1.5856417507994702	1.5856417507994702	0.55369075189	1.09340538922	1.2608783477499999	1.2608783477499999	-0.0437496	-0.05043248	0.45845	22.33369637	20.44235802	19.79092979	19.38442612	0.9612223529509601	1.0103591929733802	1.4352184905510301	1.4352184905510301	0.87489970818	0.9873746616400001	1.54403796314	1.54403796314	0.45845	0.06511308	0.03921337	19.70742989	19.38544655	19.30669212	19.28514862	1.0
21.71511841	19.93878174	19.35726166	19.00824165	0.9258791271229201	0.9753801585309001	1.01774862445533	1.01774862445533	0.8181651746	0.9547889774200001	1.02414201693	1.02414201693	0.00251012	-0.02177041	0.36861694	20.70604706	18.9676342	18.39409828	18.04667091	1.9878677023849802	4.21978209866775	2.3292087650250504	2.3292087650250504	1.23729571635	2.67202728954	2.06100995425	2.06100995425	0.36861694	0.01313238	0.08720549	25.14365196	23.39845085	21.79961205	21.19894981	1.0
21.06222343	19.32697487	18.69652557	18.32921028	1.3040676082415001	1.3975432803062904	1.5435334495430502	1.5435334495430502	0.57102548428	1.1294242465100002	1.1251658872699999	1.1251658872699999	0.11925076	0.02976709	0.3726223	21.02811623	19.32341385	18.74972153	18.41143417	2.6434389959220304	0.9811407236983302	0.6311985242675501	0.6311985242675501	3.4788588263	1.1350452929100001	1.221989524	1.221989524	0.3726223	0.0284654	-0.08505804	23.4583416	22.00984573	21.36296463	21.15351105	1.0
21.92813873	19.91997528	19.13011551	18.71536827	1.4909262064257403	1.8769732598438402	4.400042248161231	4.400042248161231	1.1836002003700001	1.4296406269600002	2.69288342098	2.69288342098	-0.0406048	-0.00576662	0.510349	22.20492744	20.31892014	19.52148438	19.12333679	1.5126321545248902	1.4861499666216802	6.817932898655091	6.817932898655091	1.13333171378	1.31753286884	3.08091361309	3.08091361309	0.510349	-0.09975539	-0.18414857	17.17800331	16.76984978	16.64307404	16.59307289	1.0
22.097929	20.26464462	19.45865059	19.04088402	1.1016277528005503	1.0919685419669802	1.16334353297511	1.16334353297511	1.71263670895	1.55023613674	1.5738451023300002	1.5738451023300002	0.03899408	-0.05962668	0.49652267	22.25668526	20.46863174	19.66327858	19.29203796	0.8734154892249602	0.7030911407954901	0.8135407830901601	0.8135407830901601	0.7159712461900001	1.27593209429	1.9805257474500002	1.9805257474500002	0.49652267	-0.23561991	-0.06323575	23.50828934	22.43990326	22.14796829	21.93187523	1.0
22.72546768	20.69771767	19.75834846	19.32147789	6.67099468527053	1.4982584462117303	1.6691076759891101	1.6691076759891101	3.8185496867900004	1.65863733066	1.60477013091	1.60477013091	0.0352131	0.09806729	0.5505231	22.81836891	21.02486992	20.03762054	19.58357811	0.7887720282125601	0.4758862241015401	0.50774400741902	0.50774400741902	0.82347470539	0.6421788824	0.92129000992	0.92129000992	0.5505231	-0.17992258	-0.09417697	22.96132851	21.48645401	20.37294388	19.93096733	1.0
22.06793213	20.19911957	19.43864059	19.07218742	0.7418749530375901	3.2921812271721804	3.35695829724902	3.35695829724902	0.58319039148	2.88739801584	2.8754315684400003	2.8754315684400003	0.09793447	-0.04047285	0.52070117	22.19161987	20.45750618	19.73531151	19.30365562	0.7367971889619701	1.06188059138602	0.8266932864241001	0.8266932864241001	0.48713879651	0.6717954018200001	0.70845810678	0.70845810678	0.52070117	-0.1042575	0.00761944	17.67015457	17.24266434	17.12536049	17.09032059	1.0
22.04928017	20.14647102	19.53281021	19.1350975	0.5842046131842701	0.71651007550884	0.59275990476178	0.59275990476178	0.42362429125000006	0.96206033041	0.9603785453500001	0.9603785453500001	0.18621198	0.02979822	0.42936867	21.48457909	19.68715668	19.10298729	18.76278877	0.9622563492649201	1.10870629245327	3.0251049381402604	3.0251049381402604	0.7617452311	1.25495556934	2.9991203948000003	2.9991203948000003	0.42936867	-0.13952204	0.19593211	22.97748756	21.72029495	21.19982147	20.94530487	1.0
21.45717049	19.60127068	19.00330353	18.65430832	0.9168074633678801	1.1412130366210003	1.08763367162699	1.08763367162699	1.36341257186	1.73769213246	1.7171572976	1.7171572976	0.11770618	0.16013951	0.38991657	20.41505432	18.80210686	18.25107193	17.96059608	2.0186955129492303	5.9504010649832	6.794026236450821	6.794026236450821	1.34893344613	3.05101028428	3.2130446658100005	3.2130446658100005	0.38991657	0.03354325	-0.13439076	24.05829048	22.87984467	21.33351898	20.48806381	1.0
19.27581787	17.87151718	17.38909149	17.06634331	1.5439506098571203	1.5567460469041903	1.5431264473883202	1.5431264473883202	0.7359422485	0.8030926183000001	0.8056497541500001	0.8056497541500001	0.08104621	0.06268854	0.23204613	19.54252243	18.16805077	17.71566391	17.42430878	3.3703507146428406	5.67017458078687	6.503332473886731	6.503332473886731	1.5035543231700002	2.39448345266	2.64696346318	2.64696346318	0.23204613	0.16248791	0.00676976	24.15838242	22.68445396	21.50158691	21.03052902	1.0
22.23303032	20.42822647	19.58960533	19.18091202	0.6879765169801001	1.35823610359245	1.4960399217808003	1.4960399217808003	0.7465455721600001	1.18914637856	1.4129988364500001	1.4129988364500001	0.14564773	-0.11218599	0.5390453	22.15385056	20.26375771	19.50414085	19.12450981	0.7881865914802201	3.9468407563936205	6.031352415505011	6.031352415505011	0.8989373821800001	2.72299668165	3.2902878236700004	3.2902878236700004	0.5390453	0.07153581	-0.12492346	21.87796402	20.43844223	19.46894455	19.00911522	1.0
20.72908592	19.06413269	18.4785099	18.15851593	1.3792541722118103	1.1138242298840901	1.1101726877036902	1.1101726877036902	2.15437596154	2.0613313744400004	2.06616159562	2.06616159562	0.01613928	-0.0027622	0.34890476	21.29139709	19.40060234	18.76194	18.40780449	1.1909419757338402	1.6687568757219502	1.7100254466427403	1.7100254466427403	0.69423763366	0.8780494593	1.0503651788500001	1.0503651788500001	0.34890476	-0.03926316	0.01695647	24.34197807	22.7884407	21.82069397	21.44398499	1.0
21.93155861	20.04112053	19.28140831	18.87945366	0.6698455921634101	0.7238937023283101	0.7388451288051001	0.7388451288051001	0.35262320169	0.40643823013	0.50648068704	0.50648068704	0.09845263	0.17841679	0.5508697	22.60716057	20.78780174	19.91207504	19.53440285	0.36773188936132006	0.51450832406347	0.5618047824278201	0.5618047824278201	0.86976681345	1.6173776644800002	2.0389527886	2.0389527886	0.5508697	-0.02733633	0.09894093	22.06071472	20.6486721	19.76151085	19.37693405	1.0
21.73702621	20.04063225	19.19152451	18.80401421	0.9147855137765001	0.8597518249059501	1.31914463178849	1.31914463178849	0.46231033148	1.39184849743	1.9249763234300001	1.9249763234300001	-0.03249041	0.01072047	0.56079066	22.55043983	20.77688599	19.95633888	19.55580139	0.7757114795306	1.21926022499938	0.9700935497268202	0.9700935497268202	0.58064604795	1.31820104401	1.06815370196	1.06815370196	0.56079066	-0.40312944	0.12474919	26.60962677	24.36105347	22.40977859	21.66838837	1.0
22.66087914	20.79860687	19.85997009	19.43651581	0.5666610376227701	0.5675416662047201	0.59719022555501	0.59719022555501	1.3511309715600002	0.75451444586	0.9513245757300001	0.9513245757300001	0.20208552	0.02260614	0.5850235	22.58804703	20.64414406	19.81327438	19.38636208	0.5975147063259801	0.6822096851012701	0.62864503097018	0.62864503097018	0.33787438524	0.9360633432300001	0.7987319888800001	0.7987319888800001	0.5850235	-0.37266991	0.02799172	17.77664375	17.17826653	17.0226078	16.95175743	1.0
21.41321945	19.57819748	18.83479881	18.44271278	0.8402009442137501	1.3172916835065003	1.2539990825397802	1.2539990825397802	0.5301229195	1.2485646430400001	1.3324780121600002	1.3324780121600002	0.20129487	-0.02326001	0.4910243	21.69489479	19.83465385	19.12116241	18.73248863	1.3657423587486401	3.1355649371093004	4.78917750513951	4.78917750513951	1.23578517585	2.71434401847	3.1007963263000002	3.1007963263000002	0.4910243	0.12277691	0.08811889	22.19171143	21.56816864	21.27626801	21.20019531	1.0
21.97475815	20.11847496	19.37321472	19.0324707	6.558930160558071	0.9527063763413601	1.10796366155984	1.10796366155984	2.62718583951	1.03089242478	1.0115546107500002	1.0115546107500002	-0.11645143	0.14370594	0.46804175	21.84189034	20.03638268	19.38947296	18.97185135	1.5006573184348102	1.1518365193414601	0.9810661173232401	0.9810661173232401	1.2580818713800002	1.26758304357	1.2859688870200001	1.2859688870200001	0.46804175	-0.08551359	-0.28710923	23.99489594	23.02146149	21.75073814	21.19174576	1.0
22.51307106	20.66004753	19.72796059	19.25966454	0.6806469159914601	1.00690303869249	1.2891363666622901	1.2891363666622901	0.49893923568	1.4780011537500002	1.64398727334	1.64398727334	0.0409887	0.12303851	0.57418466	22.39434433	20.49167824	19.5288868	19.09552383	0.7822620383725201	6.295930489720981	3.9001583306095906	3.9001583306095906	0.9602594063500001	4.09062321835	2.77199365529	2.77199365529	0.57418466	-0.06917338	-0.0123622	20.91801262	19.55962181	18.62095261	18.20666885	1.0
22.47317886	20.67696953	19.92784309	19.53267479	0.06595101948695001	0.36532160494493005	0.32704146545196	0.32704146545196	0.3540365821	0.36941438409000005	0.37390355739	0.37390355739	-0.01250509	-0.21299012	0.51750463	22.48112297	20.55996895	19.76957321	19.39009094	0.15464229672258	0.5619912648185801	0.55402213555622	0.55402213555622	0.47987829227	0.62529831682	0.7535892460500001	0.7535892460500001	0.51750463	0.01837143	0.02188835	23.64334488	22.33154869	21.42767715	21.03388596	1.0
22.35437775	20.51735687	19.69002342	19.30410957	0.15406370357110002	0.5842948531367401	0.6574336743955701	0.6574336743955701	0.47396078175000006	0.62643344849	0.7808360539400001	0.7808360539400001	0.05506932	-0.16075888	0.54166925	22.72546768	20.69771767	19.75834846	19.32147789	6.67099468527053	1.4982584462117303	1.6691076759891101	1.6691076759891101	3.8185496867900004	1.65863733066	1.60477013091	1.60477013091	0.54166925	0.0352131	0.09806729	22.86265564	22.40714264	22.26261902	22.13707924	1.0
